Row,Column,Value
SWZ,F2011,0.897
SWZ,F2012,0.696
SWZ,F2013,0.566
SWZ,F2014,0.781
SWZ,F2015,1.235
SWZ,F2016,1.216
SWZ,F2017,0.688
SWZ,F2018,1.064
SWZ,F2019,1.623
SWZ,F2020,0.77
SWZ,F2021,0.669
SWZ,F2022,1.371
SYC,F1961,0.317
SYC,F1962,0.088
SYC,F1963,-0.077
SYC,F1964,-0.164
SYC,F1965,-0.531
SYC,F1966,0.07
SYC,F1967,0.032
SYC,F1968,-0.148
SYC,F1969,0.209
SYC,F1970,0.32
SYC,F1971,-0.435
SYC,F1972,-0.372
SYC,F1973,0.181
SYC,F1974,-0.471
SYC,F1975,-0.274
SYC,F1976,-0.205
SYC,F1977,0.236
SYC,F1978,0.355
SYC,F1979,0.226
SYC,F1980,0.258
SYC,F1981,0.17
SYC,F1982,0.433
SYC,F1983,0.503
SYC,F1984,-0.294
SYC,F1985,-0.114
SYC,F1986,0.25
SYC,F1987,0.505
SYC,F1988,0.418
SYC,F1989,-0.112
SYC,F1990,0.239
SYC,F1991,0.439
SYC,F1992,0.179
SYC,F1993,0.23
SYC,F1994,0.507
SYC,F1995,0.432
SYC,F1996,0.114
SYC,F1997,0.598
SYC,F1998,0.968
SYC,F1999,0.295
SYC,F2000,0.406
SYC,F2001,0.734
SYC,F2002,0.518
SYC,F2003,0.719
SYC,F2004,0.304
SYC,F2005,0.513
SYC,F2006,0.537
SYC,F2007,0.813
SYC,F2008,0.5
SYC,F2009,0.82
SYC,F2010,1.019
SYC,F2011,0.927
SYC,F2012,0.922
SYC,F2013,0.749
SYC,F2014,0.863
SYC,F2015,1.169
SYC,F2016,1.1
SYC,F2017,1.184
SYC,F2018,0.917
SYC,F2019,1.377
SYC,F2020,1.434
SYC,F2021,1.032
SYC,F2022,0.872
SYR,F1961,-0.025
SYR,F1962,0.998
SYR,F1963,0.543
SYR,F1964,-0.709
SYR,F1965,-0.183
SYR,F1966,0.923
SYR,F1967,-1.028
SYR,F1968,-0.187
SYR,F1969,0.154
SYR,F1970,0.637
SYR,F1971,-0.182
SYR,F1972,-0.928
SYR,F1973,-0.41
SYR,F1974,-0.18
SYR,F1975,-0.182
SYR,F1976,-0.845
SYR,F1977,0.191
SYR,F1978,0.17
SYR,F1979,0.921
SYR,F1980,-0.174
SYR,F1981,0.146
SYR,F1982,-0.536
SYR,F1983,-0.851
SYR,F1984,0.004
SYR,F1985,-0.028
SYR,F1986,0.402
SYR,F1987,-0.174
SYR,F1988,-0.203
SYR,F1989,0.366
SYR,F1990,0.181
SYR,F1991,0.481
SYR,F1992,-1.12
SYR,F1993,-0.568
SYR,F1994,1.274
SYR,F1995,0.153
SYR,F1996,0.443
SYR,F1997,-0.126
SYR,F1998,1.147
SYR,F1999,1.282
SYR,F2000,0.668
SYR,F2001,1.163
SYR,F2002,0.872
SYR,F2003,0.542
SYR,F2004,0.644
SYR,F2005,0.226
SYR,F2006,1.017
SYR,F2007,0.786
SYR,F2008,1.033
SYR,F2009,0.635
SYR,F2010,2.475
SYR,F2011,0.656
SYR,F2012,1.044
SYR,F2013,1.383
SYR,F2014,1.213
SYR,F2015,1.319
SYR,F2016,1.796
SYR,F2017,1.142
SYR,F2018,2.389
SYR,F2019,1.562
SYR,F2020,1.868
SYR,F2021,2.238
SYR,F2022,1.535
TCA,F1961,0.154
TCA,F1962,-0.227
TCA,F1963,0.169
TCA,F1964,0.348
TCA,F1965,-0.178
TCA,F1966,-0.024
TCA,F1967,-0.179
TCA,F1968,-0.125
TCA,F1969,0.316
TCA,F1970,-0.062
TCA,F1971,-0.162
TCA,F1972,-0.084
TCA,F1973,0.126
TCA,F1974,-0.102
TCA,F1975,0.232
TCA,F1976,-0.35
TCA,F1977,0.223
TCA,F1978,0.622
TCA,F1979,-0.005
TCA,F1980,0.36
TCA,F1981,0.371
TCA,F1982,0.468
TCA,F1983,0.636
TCA,F1984,0.279
TCA,F1985,0.12
TCA,F1986,0.269
TCA,F1987,0.81
TCA,F1988,0.588
TCA,F1989,0.317
TCA,F1990,0.583
TCA,F1991,
TCA,F1992,
TCA,F1993,
TCA,F1994,
TCA,F1995,
TCA,F1996,0.592
TCA,F1997,0.902
TCA,F1998,1.354
TCA,F1999,0.918
TCA,F2000,0.592
TCA,F2001,1.002
TCA,F2002,0.885
TCA,F2003,1.321
TCA,F2004,0.86
TCA,F2005,0.967
TCA,F2006,1.009
TCA,F2007,1.331
TCA,F2008,0.649
TCA,F2009,0.74
TCA,F2010,1.185
TCA,F2011,0.595
TCA,F2012,0.777
TCA,F2013,1.307
TCA,F2014,1.247
TCA,F2015,1.471
TCA,F2016,0.831
TCA,F2017,1.063
TCA,F2018,
TCA,F2019,1.456
TCA,F2020,1.547
TCA,F2021,0.94
TCA,F2022,0.944
TCD,F1961,-0.409
TCD,F1962,-0.26
TCD,F1963,0.291
TCD,F1964,-0.176
TCD,F1965,-0.092
TCD,F1966,-0.007
TCD,F1967,-0.377
TCD,F1968,-0.155
TCD,F1969,0.553
TCD,F1970,0.163
TCD,F1971,-0.241
TCD,F1972,0.206
TCD,F1973,0.719
TCD,F1974,-0.032
TCD,F1975,-0.172
TCD,F1976,0.232
TCD,F1977,-0.048
TCD,F1978,-0.132
TCD,F1979,0.459
TCD,F1980,0.337
TCD,F1981,0.037
TCD,F1982,0.306
TCD,F1983,-0.047
TCD,F1984,0.508
TCD,F1985,0.172
TCD,F1986,0.63
TCD,F1987,0.344
TCD,F1988,0.133
TCD,F1989,-0.271
TCD,F1990,0.416
TCD,F1991,0.649
TCD,F1992,-0.279
TCD,F1993,0.275
TCD,F1994,0.381
TCD,F1995,0.175
TCD,F1996,0.586
TCD,F1997,0.485
TCD,F1998,0.841
TCD,F1999,0.569
TCD,F2000,0.281
TCD,F2001,0.291
TCD,F2002,0.797
TCD,F2003,0.838
TCD,F2004,0.831
TCD,F2005,1.148
TCD,F2006,1.368
TCD,F2007,0.605
TCD,F2008,0.466
TCD,F2009,1.236
TCD,F2010,1.181
TCD,F2011,0.969
TCD,F2012,0.553
TCD,F2013,1.013
TCD,F2014,0.856
TCD,F2015,1.294
TCD,F2016,0.939
TCD,F2017,1.026
TCD,F2018,1.527
TCD,F2019,1.306
TCD,F2020,1.192
TCD,F2021,1.146
TCD,F2022,0.738
TGO,F1961,-0.066
TGO,F1962,-0.156
TGO,F1963,0.101
TGO,F1964,-0.145
TGO,F1965,-0.074
TGO,F1966,0.121
TGO,F1967,-0.231
TGO,F1968,-0.142
TGO,F1969,0.261
TGO,F1970,0.305
TGO,F1971,-0.193
TGO,F1972,0.118
TGO,F1973,0.541
TGO,F1974,-0.027
TGO,F1975,-0.26
TGO,F1976,-0.295
TGO,F1977,0.387
TGO,F1978,-0.04
TGO,F1979,0.447
TGO,F1980,0.418
TGO,F1981,0.164
TGO,F1982,0.173
TGO,F1983,0.677
TGO,F1984,0.55
TGO,F1985,0.369
TGO,F1986,0.212
TGO,F1987,0.964
TGO,F1988,0.608
TGO,F1989,0.08
TGO,F1990,0.597
TGO,F1991,0.245
TGO,F1992,0.046
TGO,F1993,0.468
TGO,F1994,0.454
TGO,F1995,0.493
TGO,F1996,0.627
TGO,F1997,0.554
TGO,F1998,1.088
TGO,F1999,0.575
TGO,F2000,0.523
TGO,F2001,0.641
TGO,F2002,0.732
TGO,F2003,0.973
TGO,F2004,0.703
TGO,F2005,0.932
TGO,F2006,0.968
TGO,F2007,0.847
TGO,F2008,0.711
TGO,F2009,0.876
TGO,F2010,1.249
TGO,F2011,0.866
TGO,F2012,0.571
TGO,F2013,0.754
TGO,F2014,0.923
TGO,F2015,1.096
TGO,F2016,1.125
TGO,F2017,1.243
TGO,F2018,1.123
TGO,F2019,1.273
TGO,F2020,1.134
TGO,F2021,1.554
TGO,F2022,0.975
THA,F1961,-0.176
THA,F1962,-0.164
THA,F1963,-0.328
THA,F1964,-0.041
THA,F1965,-0.228
THA,F1966,0.406
THA,F1967,-0.058
THA,F1968,-0.128
THA,F1969,0.464
THA,F1970,0.015
THA,F1971,-0.469
THA,F1972,0.043
THA,F1973,0.361
THA,F1974,-0.453
THA,F1975,0.095
THA,F1976,-0.501
THA,F1977,0.109
THA,F1978,0.306
THA,F1979,0.617
THA,F1980,0.536
THA,F1981,0.346
THA,F1982,0.182
THA,F1983,0.495
THA,F1984,0.158
THA,F1985,0.359
THA,F1986,0.137
THA,F1987,0.815
THA,F1988,0.354
THA,F1989,0.384
THA,F1990,0.592
THA,F1991,0.729
THA,F1992,0.455
THA,F1993,0.389
THA,F1994,0.438
THA,F1995,0.769
THA,F1996,0.319
THA,F1997,0.48
THA,F1998,1.529
THA,F1999,0.504
THA,F2000,0.14
THA,F2001,0.733
THA,F2002,0.734
THA,F2003,0.869
THA,F2004,0.625
THA,F2005,0.974
THA,F2006,0.773
THA,F2007,0.638
THA,F2008,0.496
THA,F2009,0.605
THA,F2010,1.405
THA,F2011,0.36
THA,F2012,1.023
THA,F2013,1.234
THA,F2014,0.845
THA,F2015,1.392
THA,F2016,1.659
THA,F2017,1.202
THA,F2018,0.954
THA,F2019,1.857
THA,F2020,1.596
THA,F2021,1.112
THA,F2022,1.014
TJK,F1961,
TJK,F1962,
TJK,F1963,
TJK,F1964,
TJK,F1965,
TJK,F1966,
TJK,F1967,
TJK,F1968,
TJK,F1969,
TJK,F1970,
TJK,F1971,
TJK,F1972,
TJK,F1973,
TJK,F1974,
TJK,F1975,
TJK,F1976,
TJK,F1977,
TJK,F1978,
TJK,F1979,
TJK,F1980,
TJK,F1981,
TJK,F1982,
TJK,F1983,
TJK,F1984,
TJK,F1985,
TJK,F1986,
TJK,F1987,
TJK,F1988,
TJK,F1989,
TJK,F1990,
TJK,F1991,
TJK,F1992,-0.259
TJK,F1993,-0.156
TJK,F1994,0.425
TJK,F1995,0.337
TJK,F1996,-0.41
TJK,F1997,1.298
TJK,F1998,0.765
TJK,F1999,1.062
TJK,F2000,0.938
TJK,F2001,1.41
TJK,F2002,1.206
TJK,F2003,0.496
TJK,F2004,1.302
TJK,F2005,0.764
TJK,F2006,1.568
TJK,F2007,1.202
TJK,F2008,0.909
TJK,F2009,0.81
TJK,F2010,1.342
TJK,F2011,1.438
TJK,F2012,-0.032
TJK,F2013,1.255
TJK,F2014,0.461
TJK,F2015,1.301
TJK,F2016,1.645
TJK,F2017,1.288
TJK,F2018,1.66
TJK,F2019,1.325
TJK,F2020,1.034
TJK,F2021,0.945
TJK,F2022,2.074
TKL,F1961,-0.044
TKL,F1962,0.113
TKL,F1963,0.16
TKL,F1964,-0.274
TKL,F1965,-0.106
TKL,F1966,0.017
TKL,F1967,-0.325
TKL,F1968,-0.238
TKL,F1969,0.104
TKL,F1970,-0.412
TKL,F1971,-0.394
TKL,F1972,0.073
TKL,F1973,0.069
TKL,F1974,-0.339
TKL,F1975,-0.359
TKL,F1976,0.12
TKL,F1977,0.236
TKL,F1978,0.23
TKL,F1979,0.599
TKL,F1980,0.452
TKL,F1981,0.394
TKL,F1982,0.445
TKL,F1983,0.319
TKL,F1984,0.248
TKL,F1985,0.386
TKL,F1986,0.464
TKL,F1987,0.585
TKL,F1988,0.196
TKL,F1989,0.091
TKL,F1990,0.527
TKL,F1991,0.975
TKL,F1992,
TKL,F1993,
TKL,F1994,
TKL,F1995,
TKL,F1996,
TKL,F1997,
TKL,F1998,
TKL,F1999,
TKL,F2000,
TKL,F2001,
TKL,F2002,
TKL,F2003,
TKL,F2004,
TKL,F2005,
TKL,F2006,
TKL,F2007,
TKL,F2008,
TKL,F2009,
TKL,F2010,
TKL,F2011,
TKL,F2012,
TKL,F2013,
TKL,F2014,
TKL,F2015,
TKL,F2016,
TKL,F2017,
TKL,F2018,
TKL,F2019,
TKL,F2020,
TKL,F2021,
TKL,F2022,
TKM,F1961,
TKM,F1962,
TKM,F1963,
TKM,F1964,
TKM,F1965,
TKM,F1966,
TKM,F1967,
TKM,F1968,
TKM,F1969,
TKM,F1970,
TKM,F1971,
TKM,F1972,
TKM,F1973,
TKM,F1974,
TKM,F1975,
TKM,F1976,
TKM,F1977,
TKM,F1978,
TKM,F1979,
TKM,F1980,
TKM,F1981,
TKM,F1982,
TKM,F1983,
TKM,F1984,
TKM,F1985,
TKM,F1986,
TKM,F1987,
TKM,F1988,
TKM,F1989,
TKM,F1990,
TKM,F1991,
TKM,F1992,-0.059
TKM,F1993,-0.157
TKM,F1994,0.289
TKM,F1995,1.404
TKM,F1996,-0.032
TKM,F1997,1.387
TKM,F1998,0.977
TKM,F1999,1.309
TKM,F2000,1.302
TKM,F2001,1.533
TKM,F2002,1.804
TKM,F2003,0.057
TKM,F2004,1.652
TKM,F2005,1.303
TKM,F2006,1.697
TKM,F2007,1.127
TKM,F2008,0.731
TKM,F2009,1.064
TKM,F2010,1.891
TKM,F2011,1.098
TKM,F2012,0.78
TKM,F2013,1.643
TKM,F2014,0.714
TKM,F2015,1.427
TKM,F2016,2.02
TKM,F2017,1.692
TKM,F2018,1.524
TKM,F2019,1.818
TKM,F2020,1.528
TKM,F2021,1.647
TKM,F2022,2.528
TLS,F1961,-0.367
TLS,F1962,-0.014
TLS,F1963,-0.64
TLS,F1964,-0.231
TLS,F1965,
TLS,F1966,0.102
TLS,F1967,-0.366
TLS,F1968,0.03
TLS,F1969,0.178
TLS,F1970,0.334
TLS,F1971,0.128
TLS,F1972,-0.17
TLS,F1973,0.67
TLS,F1974,-0.341
TLS,F1975,-0.345
TLS,F1976,-0.196
TLS,F1977,
TLS,F1978,0.823
TLS,F1979,0.333
TLS,F1980,0.396
TLS,F1981,0.746
TLS,F1982,-0.385
TLS,F1983,0.391
TLS,F1984,0.138
TLS,F1985,0.54
TLS,F1986,0.368
TLS,F1987,
TLS,F1988,
TLS,F1989,
TLS,F1990,-0.727
TLS,F1991,
TLS,F1992,
TLS,F1993,0.564
TLS,F1994,
TLS,F1995,0.37
TLS,F1996,0.469
TLS,F1997,0.216
TLS,F1998,1.148
TLS,F1999,0.231
TLS,F2000,
TLS,F2001,
TLS,F2002,
TLS,F2003,0.552
TLS,F2004,0.618
TLS,F2005,1.22
TLS,F2006,0.323
TLS,F2007,0.586
TLS,F2008,0.295
TLS,F2009,0.727
TLS,F2010,0.971
TLS,F2011,-0.083
TLS,F2012,0.101
TLS,F2013,0.683
TLS,F2014,0.583
TLS,F2015,0.742
TLS,F2016,1.88
TLS,F2017,1.154
TLS,F2018,0.96
TLS,F2019,1.172
TLS,F2020,1.996
TLS,F2021,1.416
TLS,F2022,1.315
TON,F1961,0.333
TON,F1962,-0.183
TON,F1963,-0.283
TON,F1964,0.239
TON,F1965,-0.606
TON,F1966,-0.411
TON,F1967,-0.21
TON,F1968,0.007
TON,F1969,-0.203
TON,F1970,0.409
TON,F1971,0.202
TON,F1972,0.012
TON,F1973,0.451
TON,F1974,0.108
TON,F1975,0.085
TON,F1976,-0.161
TON,F1977,0.053
TON,F1978,0.221
TON,F1979,0.271
TON,F1980,0.238
TON,F1981,0.186
TON,F1982,0.238
TON,F1983,0.142
TON,F1984,0.376
TON,F1985,0.29
TON,F1986,0.082
TON,F1987,0.049
TON,F1988,0.857
TON,F1989,0.487
TON,F1990,0.419
TON,F1991,0.39
TON,F1992,0.268
TON,F1993,0.001
TON,F1994,0.301
TON,F1995,0.471
TON,F1996,0.282
TON,F1997,0.17
TON,F1998,0.201
TON,F1999,0.119
TON,F2000,0.272
TON,F2001,0.564
TON,F2002,0.78
TON,F2003,0.455
TON,F2004,0.632
TON,F2005,0.769
TON,F2006,0.55
TON,F2007,0.821
TON,F2008,0.292
TON,F2009,0.356
TON,F2010,0.869
TON,F2011,0.602
TON,F2012,0.671
TON,F2013,0.807
TON,F2014,0.713
TON,F2015,0.759
TON,F2016,1.284
TON,F2017,1.077
TON,F2018,1.021
TON,F2019,1.599
TON,F2020,1.398
TON,F2021,1.19
TON,F2022,0.846
TTO,F1961,0.188
TTO,F1962,-0.139
TTO,F1963,0.299
TTO,F1964,-0.068
TTO,F1965,-0.151
TTO,F1966,0.151
TTO,F1967,-0.107
TTO,F1968,-0.171
TTO,F1969,0.508
TTO,F1970,0.339
TTO,F1971,-0.343
TTO,F1972,-0.155
TTO,F1973,0.078
TTO,F1974,-0.376
TTO,F1975,-0.387
TTO,F1976,-0.266
TTO,F1977,-0.065
TTO,F1978,0.099
TTO,F1979,0.249
TTO,F1980,0.248
TTO,F1981,0.325
TTO,F1982,0.082
TTO,F1983,0.292
TTO,F1984,-0.101
TTO,F1985,-0.534
TTO,F1986,-0.336
TTO,F1987,0.422
TTO,F1988,0.303
TTO,F1989,-0.263
TTO,F1990,0.167
TTO,F1991,0.319
TTO,F1992,0.261
TTO,F1993,0.49
TTO,F1994,0.354
TTO,F1995,0.715
TTO,F1996,0.52
TTO,F1997,0.681
TTO,F1998,1.208
TTO,F1999,0.687
TTO,F2000,0.512
TTO,F2001,0.715
TTO,F2002,0.603
TTO,F2003,0.818
TTO,F2004,0.379
TTO,F2005,1.145
TTO,F2006,0.731
TTO,F2007,0.627
TTO,F2008,0.463
TTO,F2009,0.573
TTO,F2010,1.247
TTO,F2011,0.577
TTO,F2012,0.626
TTO,F2013,0.792
TTO,F2014,0.692
TTO,F2015,0.824
TTO,F2016,0.925
TTO,F2017,1.177
TTO,F2018,0.667
TTO,F2019,1.191
TTO,F2020,1.395
TTO,F2021,0.952
TTO,F2022,0.714
TUN,F1961,0.274
TUN,F1962,0.152
TUN,F1963,-0.075
TUN,F1964,0.347
TUN,F1965,-0.127
TUN,F1966,0.535
TUN,F1967,0.023
TUN,F1968,0.078
TUN,F1969,0.058
TUN,F1970,-0.2
TUN,F1971,-0.225
TUN,F1972,-0.34
TUN,F1973,-0.122
TUN,F1974,-0.332
TUN,F1975,-0.35
TUN,F1976,-0.731
TUN,F1977,0.598
TUN,F1978,-0.392
TUN,F1979,0.426
TUN,F1980,-0.197
TUN,F1981,0.094
TUN,F1982,0.821
TUN,F1983,0.226
TUN,F1984,-0.112
TUN,F1985,0.407
TUN,F1986,0.447
TUN,F1987,0.61
TUN,F1988,1.336
TUN,F1989,0.481
TUN,F1990,1.418
TUN,F1991,-0.041
TUN,F1992,0
TUN,F1993,0.635
TUN,F1994,1.328
TUN,F1995,0.659
TUN,F1996,0.633
TUN,F1997,1.252
TUN,F1998,0.987
TUN,F1999,1.747
TUN,F2000,1.014
TUN,F2001,1.992
TUN,F2002,1.25
TUN,F2003,1.697
TUN,F2004,0.916
TUN,F2005,1.047
TUN,F2006,1.271
TUN,F2007,1.388
TUN,F2008,1.374
TUN,F2009,0.865
TUN,F2010,1.752
TUN,F2011,1.038
TUN,F2012,1.607
TUN,F2013,1.47
TUN,F2014,1.879
TUN,F2015,1.192
TUN,F2016,1.896
TUN,F2017,1.377
TUN,F2018,1.507
TUN,F2019,1.34
TUN,F2020,2.015
TUN,F2021,2.555
TUN,F2022,2.291
TUV,F1961,-0.071
TUV,F1962,0.085
TUV,F1963,-0.033
TUV,F1964,-0.028
TUV,F1965,-0.33
TUV,F1966,-0.011
TUV,F1967,-0.252
TUV,F1968,-0.268
TUV,F1969,0.186
TUV,F1970,0.058
TUV,F1971,-0.356
TUV,F1972,0.038
TUV,F1973,0.412
TUV,F1974,0.072
TUV,F1975,
TUV,F1976,-0.077
TUV,F1977,-0.047
TUV,F1978,0.073
TUV,F1979,0.252
TUV,F1980,0.293
TUV,F1981,0.151
TUV,F1982,0.036
TUV,F1983,-0.063
TUV,F1984,0.094
TUV,F1985,0.188
TUV,F1986,0.427
TUV,F1987,0.005
TUV,F1988,0.089
TUV,F1989,-0.122
TUV,F1990,0.222
TUV,F1991,0.541
TUV,F1992,0.232
TUV,F1993,0.008
TUV,F1994,
TUV,F1995,0.399
TUV,F1996,0.364
TUV,F1997,0.41
TUV,F1998,0.192
TUV,F1999,0.392
TUV,F2000,0.501
TUV,F2001,0.761
TUV,F2002,0.793
TUV,F2003,0.549
TUV,F2004,0.636
TUV,F2005,0.815
TUV,F2006,0.668
TUV,F2007,0.758
TUV,F2008,0.392
TUV,F2009,0.665
TUV,F2010,0.922
TUV,F2011,0.805
TUV,F2012,0.612
TUV,F2013,0.682
TUV,F2014,0.646
TUV,F2015,0.798
TUV,F2016,0.921
TUV,F2017,1.013
TUV,F2018,0.975
TUV,F2019,1.078
TUV,F2020,1.195
TUV,F2021,0.689
TUV,F2022,0.663
TWN,F1961,0.158
TWN,F1962,-0.16
TWN,F1963,-0.211
TWN,F1964,0.251
TWN,F1965,-0.144
TWN,F1966,0.288
TWN,F1967,0.088
TWN,F1968,-0.935
TWN,F1969,0.01
TWN,F1970,-0.336
TWN,F1971,-0.235
TWN,F1972,-0.164
TWN,F1973,0.484
TWN,F1974,-0.364
TWN,F1975,0.231
TWN,F1976,-0.549
TWN,F1977,0.223
TWN,F1978,0.029
TWN,F1979,0.059
TWN,F1980,0.222
TWN,F1981,0.118
TWN,F1982,-0.139
TWN,F1983,0.259
TWN,F1984,-0.553
TWN,F1985,-0.059
TWN,F1986,-0.233
TWN,F1987,0.352
TWN,F1988,0.299
TWN,F1989,0.062
TWN,F1990,0.349
TWN,F1991,0.575
TWN,F1992,-0.077
TWN,F1993,0.363
TWN,F1994,0.398
TWN,F1995,0.19
TWN,F1996,0.015
TWN,F1997,0.142
TWN,F1998,1.2
TWN,F1999,0.727
TWN,F2000,0.427
TWN,F2001,0.784
TWN,F2002,0.922
TWN,F2003,0.871
TWN,F2004,0.442
TWN,F2005,0.662
TWN,F2006,0.72
TWN,F2007,0.79
TWN,F2008,0.593
TWN,F2009,0.789
TWN,F2010,0.535
TWN,F2011,0.086
TWN,F2012,0.376
TWN,F2013,0.685
TWN,F2014,0.704
TWN,F2015,0.718
TWN,F2016,1.01
TWN,F2017,1.351
TWN,F2018,1.108
TWN,F2019,1.304
TWN,F2020,1.728
TWN,F2021,1.898
TWN,F2022,1.383
TZA,F1961,0.334
TZA,F1962,-0.26
TZA,F1963,-0.27
TZA,F1964,-0.397
TZA,F1965,-0.242
TZA,F1966,0.05
TZA,F1967,0.027
TZA,F1968,-0.474
TZA,F1969,0.35
TZA,F1970,0.193
TZA,F1971,-0.286
TZA,F1972,0.024
TZA,F1973,0.335
TZA,F1974,-0.122
TZA,F1975,-0.04
TZA,F1976,0.015
TZA,F1977,0.352
TZA,F1978,0.118
TZA,F1979,-0.09
TZA,F1980,0.41
TZA,F1981,0.387
TZA,F1982,0.437
TZA,F1983,0.724
TZA,F1984,0.125
TZA,F1985,0.094
TZA,F1986,0.174
TZA,F1987,0.598
TZA,F1988,0.657
TZA,F1989,-0.083
TZA,F1990,0.19
TZA,F1991,0.332
TZA,F1992,0.338
TZA,F1993,0.029
TZA,F1994,0.428
TZA,F1995,0.347
TZA,F1996,0.217
TZA,F1997,0.586
TZA,F1998,0.499
TZA,F1999,-0.232
TZA,F2000,0.53
TZA,F2001,0.433
TZA,F2002,0.646
TZA,F2003,1.01
TZA,F2004,0.899
TZA,F2005,1.035
TZA,F2006,0.836
TZA,F2007,0.77
TZA,F2008,0.462
TZA,F2009,0.892
TZA,F2010,1.013
TZA,F2011,0.723
TZA,F2012,0.82
TZA,F2013,0.885
TZA,F2014,0.935
TZA,F2015,1.102
TZA,F2016,0.995
TZA,F2017,1.45
TZA,F2018,1.055
TZA,F2019,1.399
TZA,F2020,1.091
TZA,F2021,1.126
TZA,F2022,0.911
UGA,F1961,-0.032
UGA,F1962,-0.295
UGA,F1963,-0.183
UGA,F1964,-0.236
UGA,F1965,-0.117
UGA,F1966,-0.007
UGA,F1967,-0.09
UGA,F1968,-0.268
UGA,F1969,0.122
UGA,F1970,0.037
UGA,F1971,-0.158
UGA,F1972,0.093
UGA,F1973,0.374
UGA,F1974,-0.109
UGA,F1975,-0.036
UGA,F1976,0.07
UGA,F1977,0.215
UGA,F1978,0.156
UGA,F1979,0.33
UGA,F1980,0.626
UGA,F1981,0.448
UGA,F1982,0.385
UGA,F1983,0.664
UGA,F1984,0.279
UGA,F1985,0.098
UGA,F1986,0.237
UGA,F1987,0.605
UGA,F1988,0.433
UGA,F1989,-0.103
UGA,F1990,0.264
UGA,F1991,0.207
UGA,F1992,0.248
UGA,F1993,0.176
UGA,F1994,0.269
UGA,F1995,0.431
UGA,F1996,0.299
UGA,F1997,0.542
UGA,F1998,0.411
UGA,F1999,0.072
UGA,F2000,0.273
UGA,F2001,0.183
UGA,F2002,0.675
UGA,F2003,0.908
UGA,F2004,0.681
UGA,F2005,1.232
UGA,F2006,0.967
UGA,F2007,0.455
UGA,F2008,0.774
UGA,F2009,1.295
UGA,F2010,1.425
UGA,F2011,1.099
UGA,F2012,1.117
UGA,F2013,1.06
UGA,F2014,1.136
UGA,F2015,1.159
UGA,F2016,1.262
UGA,F2017,1.735
UGA,F2018,1.102
UGA,F2019,1.616
UGA,F2020,1.236
UGA,F2021,1.499
UGA,F2022,1.416
UKR,F1961,
UKR,F1962,
UKR,F1963,
UKR,F1964,
UKR,F1965,
UKR,F1966,
UKR,F1967,
UKR,F1968,
UKR,F1969,
UKR,F1970,
UKR,F1971,
UKR,F1972,
UKR,F1973,
UKR,F1974,
UKR,F1975,
UKR,F1976,
UKR,F1977,
UKR,F1978,
UKR,F1979,
UKR,F1980,
UKR,F1981,
UKR,F1982,
UKR,F1983,
UKR,F1984,
UKR,F1985,
UKR,F1986,
UKR,F1987,
UKR,F1988,
UKR,F1989,
UKR,F1990,
UKR,F1991,
UKR,F1992,0.476
UKR,F1993,-0.724
UKR,F1994,1.165
UKR,F1995,0.959
UKR,F1996,-0.405
UKR,F1997,-0.328
UKR,F1998,0.741
UKR,F1999,1.169
UKR,F2000,1.439
UKR,F2001,1.809
UKR,F2002,1.553
UKR,F2003,-0.252
UKR,F2004,0.93
UKR,F2005,1.023
UKR,F2006,0.27
UKR,F2007,2.379
UKR,F2008,1.621
UKR,F2009,1.607
UKR,F2010,1.649
UKR,F2011,0.581
UKR,F2012,1.957
UKR,F2013,1.522
UKR,F2014,1.718
UKR,F2015,2.075
UKR,F2016,2.114
UKR,F2017,1.419
UKR,F2018,2.242
UKR,F2019,2.37
UKR,F2020,3.026
UKR,F2021,1.435
UKR,F2022,1.931
URY,F1961,0.398
URY,F1962,-0.473
URY,F1963,0.33
URY,F1964,-0.762
URY,F1965,0.18
URY,F1966,-0.421
URY,F1967,0.019
URY,F1968,0.385
URY,F1969,0.149
URY,F1970,0.374
URY,F1971,-0.345
URY,F1972,0.25
URY,F1973,-0.124
URY,F1974,-0.048
URY,F1975,0.031
URY,F1976,-0.334
URY,F1977,0.502
URY,F1978,0.116
URY,F1979,0.128
URY,F1980,0.571
URY,F1981,0.5
URY,F1982,0.574
URY,F1983,-0.052
URY,F1984,0.103
URY,F1985,0.431
URY,F1986,0.77
URY,F1987,0.336
URY,F1988,-0.504
URY,F1989,0.74
URY,F1990,0.575
URY,F1991,0.309
URY,F1992,0.146
URY,F1993,0.28
URY,F1994,0.45
URY,F1995,0.277
URY,F1996,0.478
URY,F1997,1.099
URY,F1998,0.102
URY,F1999,0.065
URY,F2000,0.333
URY,F2001,1.226
URY,F2002,0.61
URY,F2003,0.324
URY,F2004,0.458
URY,F2005,0.802
URY,F2006,0.586
URY,F2007,0.131
URY,F2008,0.719
URY,F2009,0.508
URY,F2010,0.261
URY,F2011,0.447
URY,F2012,0.836
URY,F2013,0.149
URY,F2014,1.162
URY,F2015,1.048
URY,F2016,0.301
URY,F2017,1.546
URY,F2018,1.196
URY,F2019,0.766
URY,F2020,0.89
URY,F2021,0.79
URY,F2022,0.382
USA,F1961,0.003
USA,F1962,-0.026
USA,F1963,0.418
USA,F1964,-0.282
USA,F1965,-0.362
USA,F1966,-0.214
USA,F1967,0.076
USA,F1968,-0.073
USA,F1969,-0.267
